Timestamp,"KS.KS_PLC
KS10_PUE_SCD"
2023-04-02 14:00:00,1.59024858474731
2023-04-02 14:05:00,1.6159393787384
2023-04-02 14:10:00,1.49142861366272
2023-04-02 14:15:00,1.48019051551819
2023-04-02 14:20:00,1.58076930046082
2023-04-02 14:25:00,1.51149415969849
2023-04-02 14:30:00,1.63224577903748
2023-04-02 14:35:00,1.58030593395233
2023-04-02 14:40:00,1.57988500595093
2023-04-02 14:45:00,1.60400760173798
2023-04-02 14:50:00,1.58291733264923
2023-04-02 14:55:00,1.64932811260223
2023-04-02 15:00:00,1.54519248008728
2023-04-02 15:05:00,1.62619531154633
2023-04-02 15:10:00,1.66454720497131
2023-04-02 15:15:00,1.64222645759583
2023-04-02 15:20:00,1.61733341217041
2023-04-02 15:25:00,1.64376199245453
2023-04-02 15:30:00,1.60229885578156
2023-04-02 15:35:00,1.6393129825592
2023-04-02 15:40:00,1.62198853492737
2023-04-02 15:45:00,1.69291186332703
2023-04-02 15:50:00,1.59092676639557
2023-04-02 15:55:00,1.51797318458557
2023-04-02 16:00:00,1.50210738182068
2023-04-02 16:05:00,1.5527617931366
2023-04-02 16:10:00,1.56259548664093
2023-04-02 16:15:00,1.56275999546051
2023-04-02 16:20:00,1.53752386569977
2023-04-02 16:25:00,1.5562379360199
2023-04-02 16:30:00,1.60689651966095
2023-04-02 16:35:00,1.58467435836792
2023-04-02 16:40:00,1.63639855384827
2023-04-02 16:45:00,1.65919542312622
2023-04-02 16:50:00,1.61070740222931
2023-04-02 16:55:00,1.59115362167358
2023-04-02 17:00:00,1.66992330551147
2023-04-02 17:05:00,1.57045447826385
2023-04-02 17:10:00,1.59007632732391
2023-04-02 17:15:00,1.58728325366974
2023-04-02 17:20:00,1.62599623203278
2023-04-02 17:25:00,1.57504761219025
2023-04-02 17:30:00,1.57131934165955
2023-04-02 17:35:00,1.50554478168488
2023-04-02 17:40:00,1.54779291152954
2023-04-02 17:45:00,1.57705533504486
2023-04-02 17:50:00,1.52015209197998
2023-04-02 17:55:00,1.56442320346832
2023-04-02 18:00:00,1.58390820026398
2023-04-02 18:05:00,1.57232820987701
2023-04-02 18:10:00,1.56603038311005
2023-04-02 18:15:00,1.64465653896332
2023-04-02 18:20:00,1.63702297210693
2023-04-02 18:25:00,1.63288724422455
2023-04-02 18:30:00,1.62061071395874
2023-04-02 18:35:00,1.63333332538605
2023-04-02 18:40:00,1.64503824710846
2023-04-02 18:45:00,1.6324999332428
2023-04-02 18:50:00,1.62447023391724
2023-04-02 18:55:00,1.58330130577087
2023-04-02 19:00:00,1.60902106761932
2023-04-02 19:05:00,1.58117866516113
2023-04-02 19:10:00,1.60497140884399
2023-04-02 19:15:00,1.62237095832825
2023-04-02 19:20:00,1.64233720302582
2023-04-02 19:25:00,1.46590042114258
2023-04-02 19:30:00,1.49638092517853
2023-04-02 19:35:00,1.48854959011078
2023-04-02 19:40:00,1.53159916400909
2023-04-02 19:45:00,1.53244769573212
2023-04-02 19:50:00,1.56634604930878
2023-04-02 19:55:00,1.57629072666168
2023-04-02 20:00:00,1.5925430059433
2023-04-02 20:05:00,1.67571699619293
2023-04-02 20:10:00,1.6704980134964
2023-04-02 20:15:00,1.70210337638855
2023-04-02 20:20:00,1.62791585922241
2023-04-02 20:25:00,1.69214558601379
2023-04-02 20:30:00,1.63831424713135
2023-04-02 20:35:00,1.61953580379486
2023-04-02 20:40:00,1.61842620372772
2023-04-02 20:45:00,1.6578243970871
2023-04-02 20:50:00,1.62750005722046
2023-04-02 20:55:00,1.63537299633026
2023-04-02 21:00:00,1.60633409023285
2023-04-02 21:10:00,1.67332065105438
2023-04-02 21:15:00,1.54540240764618
2023-04-02 21:20:00,1.49087452888489
2023-04-02 21:25:00,1.53504753112793
2023-04-02 21:30:00,1.56692159175873
2023-04-02 21:35:00,1.65610682964325
2023-04-02 21:40:00,1.51458740234375
2023-04-02 21:45:00,1.59465658664703
2023-04-02 21:50:00,1.68516385555267
2023-04-02 21:55:00,1.64557695388794
2023-04-02 22:00:00,1.67961549758911
2023-04-02 22:05:00,1.67380499839783
2023-04-02 22:10:00,1.59961891174316
2023-04-02 22:15:00,1.62567043304443
2023-04-02 22:20:00,1.63403844833374
2023-04-02 22:25:00,1.64665400981903
2023-04-02 22:30:00,1.65833342075348
2023-04-02 22:35:00,1.65777361392975
2023-04-02 22:40:00,1.59942984580994
2023-04-02 22:45:00,1.54378581047058
2023-04-02 22:50:00,1.66545784473419
2023-04-02 22:55:00,1.61557698249817
2023-04-02 23:00:00,1.57792711257935
2023-04-02 23:05:00,1.6442528963089
2023-04-02 23:10:00,1.61988532543182
2023-04-02 23:15:00,1.59999990463257
2023-04-02 23:20:00,1.54616856575012
2023-04-02 23:25:00,1.60707461833954
2023-04-02 23:30:00,1.58336532115936
2023-04-02 23:35:00,1.59599244594574
2023-04-02 23:40:00,1.62664103507996
2023-04-02 23:45:00,1.67236089706421
2023-04-02 23:50:00,1.59729206562042
2023-04-02 23:55:00,1.56469452381134
2023-04-03 00:00:00,1.5394686460495
2023-04-03 00:05:00,1.53840303421021
2023-04-03 00:10:00,1.53591692447662
2023-04-03 00:15:00,1.52380037307739
2023-04-03 00:20:00,1.5338431596756
2023-04-03 00:25:00,1.57428574562073
2023-04-03 00:30:00,1.53659009933472
2023-04-03 00:35:00,1.59809529781342
2023-04-03 00:40:00,1.57777786254883
2023-04-03 00:45:00,1.60172748565674
2023-04-03 00:50:00,1.62466537952423
2023-04-03 00:55:00,1.61812973022461
2023-04-03 01:00:00,1.6001923084259
2023-04-03 01:05:00,1.64618325233459
2023-04-03 01:10:00,1.62243354320526
2023-04-03 01:15:00,1.60057246685028
2023-04-03 01:20:00,1.62925434112549
2023-04-03 01:25:00,1.60018980503082
2023-04-03 01:30:00,1.52452111244202
2023-04-03 01:35:00,1.58352482318878
2023-04-03 01:40:00,1.50402283668518
2023-04-03 01:45:00,1.54655182361603
2023-04-03 01:50:00,1.53295230865479
2023-04-03 01:55:00,1.5239462852478
2023-04-03 02:00:00,1.53173983097076
2023-04-03 02:05:00,1.56344699859619
2023-04-03 02:10:00,1.61083662509918
2023-04-03 02:15:00,1.65787482261658
2023-04-03 02:20:00,1.66520071029663
2023-04-03 02:25:00,1.65442299842834
2023-04-03 02:30:00,1.66634809970856
2023-04-03 02:35:00,1.6872832775116
2023-04-03 02:40:00,1.60404622554779
2023-04-03 02:45:00,1.62042391300201
2023-04-03 02:50:00,1.55708801746368
2023-04-03 02:55:00,1.59482765197754
2023-04-03 03:00:00,1.57279706001282
2023-04-03 03:05:00,1.64225625991821
2023-04-03 03:10:00,1.63026809692383
2023-04-03 03:15:00,1.6471152305603
2023-04-03 03:20:00,1.60362601280212
2023-04-03 03:25:00,1.61567878723145
2023-04-03 03:30:00,1.64894831180573
2023-04-03 03:35:00,1.59176230430603
2023-04-03 03:40:00,1.65134608745575
2023-04-03 03:45:00,1.55038034915924
2023-04-03 03:50:00,1.47162175178528
2023-04-03 03:55:00,1.57129085063934
2023-04-03 04:00:00,1.49732315540314
2023-04-03 04:05:00,1.53307831287384
2023-04-03 04:10:00,1.5434033870697
2023-04-03 04:15:00,1.54780113697052
2023-04-03 04:20:00,1.54501926898956
2023-04-03 04:25:00,1.58169543743134
2023-04-03 04:30:00,1.58876180648804
2023-04-03 04:35:00,1.60555553436279
2023-04-03 04:40:00,1.59504759311676
2023-04-03 04:45:00,1.65230762958527
2023-04-03 04:50:00,1.637619972229
2023-04-03 04:55:00,1.60884606838226
2023-04-03 05:00:00,1.62322449684143
2023-04-03 05:05:00,1.61752378940582
2023-04-03 05:10:00,1.59555995464325
2023-04-03 05:15:00,1.59236645698547
2023-04-03 05:20:00,1.60307693481445
2023-04-03 05:25:00,1.54779279232025
2023-04-03 05:30:00,1.64836227893829
2023-04-03 05:35:00,1.62857162952423
2023-04-03 05:40:00,1.48927211761475
2023-04-03 05:45:00,1.52408480644226
2023-04-03 05:50:00,1.52876460552216
2023-04-03 05:55:00,1.53442931175232
2023-04-03 06:00:00,1.60346150398254
2023-04-03 06:05:00,1.58441066741943
2023-04-03 06:10:00,1.69865894317627
2023-04-03 06:15:00,1.63699424266815
2023-04-03 06:20:00,1.6298280954361
2023-04-03 06:25:00,1.59790480136871
2023-04-03 06:30:00,1.65461540222168
2023-04-03 06:35:00,1.6499035358429
2023-04-03 06:40:00,1.60757279396057
2023-04-03 06:45:00,1.59289824962616
2023-04-03 06:50:00,1.59903657436371
2023-04-03 06:55:00,1.62442314624786
2023-04-03 07:00:00,1.6555769443512
2023-04-03 07:05:00,1.61593103408813
2023-04-03 07:10:00,1.47580945491791
2023-04-03 07:15:00,1.50975143909454
2023-04-03 07:20:00,1.56000006198883
